ClienteID,Region,Sucursal,Canal,Producto,Fecha_Desembolso,Ingreso_Mensual_Gs,Score_Crediticio,Monto_Gs,TNA_%,Pagos_Por_Anio,Mora,Mora_Dias,Meses_Recuperacion
CLI-004029,Guairá,Asunción Luque,Aliado,Consumo,2025-08-04,1800000,571,2926871,22.41,6,0,0,31
CLI-004030,Ñeembucú,Pilar,Aliado,Vehicular,2024-09-28,4550540,850,10725700,14.57,6,0,0,35
CLI-004031,Canindeyú,Caacupé,Aliado,Vivienda,2023-02-13,12263718,709,114041228,9.93,4,0,0,31
CLI-004032,San Pedro,Encarnación,Aliado,Vehicular,2024-06-06,6408252,735,10875776,23.13,12,0,0,16
CLI-004033,San Pedro,Encarnación,Aliado,Vivienda,2022-03-08,8064470,419,30000000,12.29,12,0,0,59
CLI-004034,Guairá,Asunción San Lorenzo,Online,Educativo,2024-03-12,3544210,577,11879022,12.25,12,0,0,33
CLI-004035,Paraguarí,Pedro Juan Caballero,Online,Consumo,2022-05-12,4915970,602,9421908,33.45,6,0,0,13
CLI-004036,Alto Paraná,Caacupé,App,Consumo,2025-07-09,3411549,628,16118087,23.88,12,1,360,0
CLI-004037,Presidente Hayes,Asunción Luque,Aliado,Vehicular,2022-02-17,16145500,550,11222955,23.13,6,0,0,12
CLI-004038,Amambay,Villarrica,Online,Vehicular,2024-09-28,4203358,569,10000000,20.57,6,0,0,38
CLI-004039,Alto Paraguay,Concepción,Online,PyME,2024-12-11,3356248,649,23541589,22.57,4,0,0,12
CLI-004040,Itapúa,San Juan Bautista,Aliado,PyME,2023-02-22,5938538,604,20000000,26.66,12,0,0,37
CLI-004041,Paraguarí,Asunción Luque,Aliado,Vehicular,2024-01-21,5610669,628,16802754,23.75,4,1,330,0
CLI-004042,Cordillera,Villa Hayes,Online,Consumo,2025-01-23,3120318,523,6466447,36.33,6,0,0,45
CLI-004043,Alto Paraná,Concepción,App,Vehicular,2023-07-07,4171450,539,10000000,21.37,6,1,210,0
CLI-004044,San Pedro,Caazapá,Online,Consumo,2022-09-12,9053768,634,21147310,16.03,12,0,0,25
CLI-004045,Boquerón,San Pedro del Ycuamandiyú,App,Consumo,2024-01-17,7240300,521,7297502,16.92,6,0,0,32
CLI-004046,San Pedro,Coronel Oviedo,App,Vivienda,2025-02-19,10449623,606,30000000,14.12,12,0,0,50
CLI-004047,Paraguarí,Asunción Luque,Online,Consumo,2024-06-02,3934413,535,12256623,32.39,4,0,0,8
CLI-004048,Ñeembucú,Villarrica,Online,PyME,2022-06-17,11131691,528,28808181,31.61,6,0,0,44
CLI-004049,Caazapá,San Juan Bautista,App,Educativo,2024-07-07,4874697,614,4948545,18.63,12,0,0,22
CLI-004050,Amambay,Pilar,Online,Tarjeta,2024-09-05,3780972,622,1000000,43.59,12,1,330,0
CLI-004051,Central,Pilar,Aliado,Tarjeta,2025-02-21,12396566,497,1000000,38.5,12,0,0,59
CLI-004052,Alto Paraná,Asunción Luque,Sucursal,Vehicular,2024-11-03,7721902,753,10000000,19.8,4,1,300,0
CLI-004053,Amambay,Villa Hayes,Sucursal,Consumo,2024-06-29,8774780,650,20694942,18.13,12,0,0,41
CLI-004054,Caaguazú,Encarnación,Online,Vehicular,2023-10-03,2045323,592,26722324,22.72,12,0,0,21
CLI-004055,Alto Paraná,Concepción,Aliado,Vehicular,2024-05-29,6029297,538,18127440,14.8,6,0,0,54
CLI-004056,Paraguarí,Filadelfia,Online,Educativo,2022-01-09,6977699,711,4000000,15.53,12,1,270,0
CLI-004057,San Pedro,Pedro Juan Caballero,Online,Vivienda,2023-09-11,6434597,606,30000000,15.0,12,1,210,0
CLI-004058,Boquerón,Villarrica,Online,PyME,2024-09-01,6633205,460,46412910,27.85,4,0,0,28
CLI-004059,Amambay,San Pedro del Ycuamandiyú,Aliado,Vehicular,2025-08-19,3086119,563,10000000,15.36,6,0,0,41
CLI-004060,Ñeembucú,Caazapá,Online,Consumo,2022-05-16,4455025,621,6273326,16.48,4,0,0,8
CLI-004061,Ñeembucú,Caazapá,Aliado,Vivienda,2022-04-13,4727499,634,72020385,13.29,12,0,0,12
CLI-004062,Alto Paraná,Asunción San Lorenzo,Online,Consumo,2023-03-24,5868606,555,9353478,29.61,4,1,360,0
CLI-004063,Guairá,Salto del Guairá,App,Consumo,2024-02-07,10860303,443,6314240,17.2,12,0,0,61
CLI-004064,Caazapá,Pedro Juan Caballero,App,Consumo,2025-04-20,3090846,624,7665619,39.97,4,0,0,23
CLI-004065,Itapúa,Pilar,App,Vehicular,2024-09-27,3791118,783,26459027,18.14,12,1,120,0
CLI-004066,Caazapá,Coronel Oviedo,Online,Vivienda,2024-07-17,4272782,669,30000000,12.25,12,0,0,29
CLI-004067,Canindeyú,Concepción,Aliado,Tarjeta,2024-11-09,7653153,565,1000000,38.69,12,1,120,0
CLI-004068,Paraguarí,San Juan Bautista,Online,Tarjeta,2022-11-30,4878600,579,1000000,36.98,12,1,180,0
CLI-004069,Concepción,Pedro Juan Caballero,Online,Educativo,2024-11-25,4051500,580,4000000,21.93,6,0,0,12
CLI-004070,Guairá,Asunción San Lorenzo,Online,Tarjeta,2025-06-19,4245142,652,4582807,35.13,12,0,0,45
CLI-004071,Cordillera,San Juan Bautista,App,Vivienda,2024-01-09,1800000,590,49586295,12.89,12,1,120,0
CLI-004072,Paraguarí,Pilar,Online,Tarjeta,2022-11-26,2651953,620,2678187,38.36,12,0,0,49
CLI-004073,Misiones,Filadelfia,Online,Vehicular,2023-09-03,13482801,699,14817531,24.61,4,0,0,25
CLI-004074,Ñeembucú,Villa Hayes,App,Consumo,2024-07-16,5828615,575,2000000,38.57,12,1,180,0
CLI-004075,Alto Paraná,Asunción Luque,Aliado,Vehicular,2024-06-11,7199748,531,21095917,18.49,6,0,0,34
CLI-004076,Presidente Hayes,Filadelfia,App,Consumo,2024-03-08,4539528,495,8564171,21.12,6,1,30,0
CLI-004077,Amambay,Caazapá,Aliado,Consumo,2022-03-09,5827989,573,5643963,20.42,12,0,0,7
CLI-004078,Canindeyú,Caazapá,Aliado,Tarjeta,2024-02-03,4341233,565,2304178,33.31,12,0,0,60
CLI-004079,Boquerón,San Juan Bautista,Sucursal,Consumo,2024-01-29,3200956,672,19167455,19.61,12,0,0,22
CLI-004080,Presidente Hayes,Pedro Juan Caballero,Aliado,Educativo,2022-03-30,4617866,785,13529731,14.42,6,0,0,19
CLI-004081,Alto Paraguay,Asunción Luque,Online,Vehicular,2025-08-10,7384116,522,26169169,25.42,12,1,60,0
CLI-004082,Paraguarí,Pilar,Sucursal,Educativo,2024-09-26,4246864,579,16677691,17.17,6,0,0,8
CLI-004083,Cordillera,Encarnación,Online,Educativo,2025-05-15,3652498,715,11987503,11.02,6,0,0,38
CLI-004084,Boquerón,San Pedro del Ycuamandiyú,Sucursal,Consumo,2024-09-28,5651650,305,4564298,22.44,4,1,330,0
CLI-004085,Caazapá,Villarrica,App,Consumo,2024-02-16,4690405,665,7167913,20.94,4,0,0,25
CLI-004086,Alto Paraguay,Pedro Juan Caballero,Sucursal,Vivienda,2025-05-29,3315649,633,101005778,14.13,12,0,0,60
CLI-004087,Misiones,Pilar,Online,PyME,2023-09-19,5396561,724,84833305,29.05,6,0,0,19
CLI-004088,Amambay,Pilar,Online,PyME,2023-08-03,12536353,635,67479178,18.99,6,1,150,0
CLI-004089,Alto Paraguay,Ciudad del Este,App,Vivienda,2022-03-10,1962213,554,30000000,16.48,4,0,0,53
CLI-004090,Canindeyú,Ciudad del Este,Online,Vehicular,2024-07-04,3697097,565,23245877,21.53,12,0,0,60
CLI-004091,Misiones,Asunción Luque,Aliado,Vehicular,2024-01-07,12162929,621,24281635,21.99,12,0,0,38
CLI-004092,Guairá,Caacupé,App,Consumo,2023-07-30,4743477,707,3615127,22.69,6,0,0,22
CLI-004093,Cordillera,Salto del Guairá,App,PyME,2024-10-02,2383970,799,33397089,17.46,6,0,0,11
CLI-004094,Alto Paraguay,San Pedro del Ycuamandiyú,Online,Consumo,2025-08-26,2893256,590,2995802,36.75,4,0,0,40
CLI-004095,Asunción,Asunción Luque,Online,PyME,2022-07-07,5534989,447,20000000,31.31,4,1,150,0
CLI-004096,San Pedro,Asunción Centro,App,Vivienda,2022-12-24,5050869,667,30000000,13.03,4,0,0,16
CLI-004097,Central,Pilar,Sucursal,Consumo,2025-08-14,5346691,634,4932468,21.71,12,1,120,0
CLI-004098,Paraguarí,Asunción Luque,Sucursal,Vivienda,2024-02-03,6584208,692,30000000,17.0,6,1,90,0
CLI-004099,Alto Paraná,Filadelfia,Online,Consumo,2024-05-25,4029366,668,2014510,18.68,12,0,0,33
CLI-004100,Presidente Hayes,San Pedro del Ycuamandiyú,Online,Tarjeta,2022-01-23,15385356,717,1456832,38.62,12,1,240,0
CLI-004101,Ñeembucú,San Pedro del Ycuamandiyú,Online,Vivienda,2024-07-25,8182228,778,38863056,12.71,4,1,210,0
CLI-004102,Alto Paraná,Pedro Juan Caballero,Aliado,PyME,2024-10-30,7892910,580,24495212,22.88,12,0,0,9
CLI-004103,Amambay,Filadelfia,Sucursal,Consumo,2024-09-17,6071071,698,10120091,19.26,12,1,240,0
CLI-004104,Cordillera,Caazapá,App,Tarjeta,2024-09-23,10781688,556,1133606,37.3,12,1,360,0
CLI-004105,Alto Paraguay,Encarnación,Aliado,Tarjeta,2022-12-05,8613522,659,1218156,32.59,12,0,0,58
CLI-004106,Cordillera,Asunción San Lorenzo,Online,PyME,2023-02-12,5489446,612,20000000,30.63,12,0,0,14
CLI-004107,Caazapá,Asunción San Lorenzo,Aliado,Vehicular,2023-08-09,7824112,560,10000000,13.78,6,0,0,26
CLI-004108,Presidente Hayes,Villarrica,Sucursal,Consumo,2022-09-21,4900041,555,14718553,23.0,12,1,120,0
CLI-004109,San Pedro,Salto del Guairá,App,Tarjeta,2023-05-09,4825208,603,5312066,43.13,12,0,0,44
CLI-004110,Cordillera,Caacupé,Sucursal,Consumo,2022-09-10,5184434,575,8467426,35.46,4,0,0,44
CLI-004111,Canindeyú,Pedro Juan Caballero,Aliado,Consumo,2023-06-27,9209832,667,3860351,18.3,4,0,0,30
CLI-004112,San Pedro,Asunción Luque,App,Vehicular,2024-09-12,7821991,465,11259204,25.58,6,0,0,19
CLI-004113,Alto Paraguay,Caacupé,Sucursal,Vehicular,2022-07-22,6562791,487,10000000,17.68,6,0,0,33
CLI-004114,San Pedro,Villa Hayes,Sucursal,Vehicular,2023-07-21,3508104,772,10000000,12.9,6,0,0,22
CLI-004115,Misiones,Asunción San Lorenzo,Online,Vehicular,2025-09-05,7555100,664,26393203,12.16,12,0,0,60
CLI-004116,Ñeembucú,San Pedro del Ycuamandiyú,Online,Tarjeta,2025-01-02,3858635,677,1000000,44.43,12,0,0,50
CLI-004117,Central,Fuerte Olimpo,Online,PyME,2024-01-11,2192752,633,20000000,30.4,6,0,0,15
CLI-004118,Central,Fuerte Olimpo,Sucursal,Consumo,2025-08-26,10988947,586,3249675,18.97,6,0,0,27
CLI-004119,Cordillera,Salto del Guairá,Sucursal,Consumo,2024-10-11,8591618,604,13961890,19.15,12,0,0,11
CLI-004120,Alto Paraguay,Asunción Centro,App,Vehicular,2024-09-16,10727262,587,16972182,13.98,4,1,210,0
CLI-004121,Asunción,Encarnación,App,Consumo,2023-10-07,11586711,537,8801560,24.35,6,1,150,0
CLI-004122,Boquerón,Pedro Juan Caballero,Sucursal,Educativo,2024-12-18,2112652,672,4000000,12.21,6,0,0,51
CLI-004123,Itapúa,Asunción San Lorenzo,Aliado,Consumo,2023-04-26,11446756,572,5310267,20.65,6,1,240,0
CLI-004124,Itapúa,Fuerte Olimpo,Online,Tarjeta,2024-12-05,2369176,600,5358354,36.66,12,0,0,38
CLI-004125,Caazapá,Villa Hayes,Aliado,Educativo,2024-09-09,13109272,544,4000000,11.77,12,1,240,0
CLI-004126,San Pedro,Filadelfia,Online,PyME,2023-10-17,6688304,704,20000000,31.71,12,1,240,0
CLI-004127,Canindeyú,San Pedro del Ycuamandiyú,Online,Tarjeta,2024-02-16,13151127,446,1000000,40.84,12,1,330,0
CLI-004128,San Pedro,Pilar,Online,PyME,2024-11-29,3926909,729,42844083,22.76,6,0,0,55
CLI-004129,Canindeyú,Caacupé,App,Educativo,2024-04-15,6255876,443,7343318,20.17,12,1,30,0
CLI-004130,Boquerón,Coronel Oviedo,Online,Consumo,2023-04-01,3581853,622,4203103,34.14,4,0,0,44
CLI-004131,Caaguazú,Coronel Oviedo,App,PyME,2022-10-19,9856710,789,20000000,27.54,6,0,0,24
CLI-004132,Boquerón,Concepción,Sucursal,Tarjeta,2025-03-26,4178207,487,1056939,37.19,12,1,30,0
CLI-004133,Central,Pilar,Aliado,Consumo,2022-09-27,7351031,574,10194953,26.83,6,0,0,49
CLI-004134,Boquerón,Asunción San Lorenzo,Sucursal,Educativo,2022-07-23,11481514,673,10609661,14.46,6,0,0,10
CLI-004135,Amambay,Caazapá,Aliado,Consumo,2023-03-06,2922080,681,7694953,19.45,4,1,360,0
CLI-004136,Canindeyú,Filadelfia,App,Vivienda,2022-06-22,2195951,554,30000000,13.78,4,1,120,0
CLI-004137,Concepción,Asunción San Lorenzo,Sucursal,Vivienda,2023-04-30,11597992,601,30000000,12.86,4,1,330,0
CLI-004138,Caaguazú,Asunción Luque,Online,Vivienda,2025-05-26,2294035,766,78285595,17.73,12,0,0,9
CLI-004139,Caaguazú,San Juan Bautista,Sucursal,Consumo,2023-05-17,4554428,755,22927717,29.2,12,0,0,37
CLI-004140,Ñeembucú,Asunción Centro,Aliado,Vehicular,2022-04-13,7097405,588,17822308,20.31,12,1,360,0
CLI-004141,Presidente Hayes,Pedro Juan Caballero,Aliado,Vehicular,2024-02-06,7791542,626,22754811,18.1,4,0,0,32
CLI-004142,Guairá,Ciudad del Este,Online,Vehicular,2024-11-29,8454747,475,41869320,18.13,6,0,0,30
CLI-004143,Guairá,San Juan Bautista,Sucursal,Tarjeta,2022-12-23,6517632,608,2161867,41.32,12,1,150,0
CLI-004144,Guairá,Villa Hayes,Online,Vehicular,2022-06-15,5246083,607,28177168,12.1,4,0,0,22
CLI-004145,Cordillera,Pedro Juan Caballero,Sucursal,Consumo,2025-07-13,4116180,608,11955038,16.76,6,0,0,50
CLI-004146,Cordillera,Encarnación,Aliado,Consumo,2023-06-13,4379998,728,9589857,37.25,4,0,0,51
CLI-004147,Guairá,Salto del Guairá,Online,PyME,2024-02-25,6701957,788,38276836,31.34,6,0,0,18
CLI-004148,Asunción,Concepción,Online,Tarjeta,2025-06-11,5944014,689,1195658,49.76,12,1,30,0
CLI-004149,Guairá,Asunción Luque,Aliado,Consumo,2024-11-15,12194442,649,2723611,29.23,4,0,0,19
CLI-004150,Caaguazú,Asunción Centro,Aliado,Educativo,2022-04-28,4673670,739,4000000,21.34,6,0,0,55
CLI-004151,Central,Encarnación,Sucursal,Vivienda,2024-04-21,5453987,655,30000000,10.44,12,1,180,0
CLI-004152,Caaguazú,Coronel Oviedo,Aliado,Educativo,2024-03-10,11926815,624,4000000,17.93,12,0,0,7
CLI-004153,Asunción,San Pedro del Ycuamandiyú,App,Consumo,2022-09-04,5377548,634,2220173,37.4,12,0,0,53
CLI-004154,Caazapá,Caacupé,Online,Tarjeta,2022-04-16,5735817,509,1000000,38.61,12,0,0,57
CLI-004155,Itapúa,Salto del Guairá,Sucursal,Vivienda,2025-04-26,9547642,559,30000000,15.25,6,1,300,0
CLI-004156,Alto Paraná,Ciudad del Este,App,Vehicular,2023-09-24,3557526,597,17918566,12.43,4,0,0,34
CLI-004157,Alto Paraná,Villa Hayes,Aliado,Vivienda,2022-11-25,3632381,563,30000000,14.81,6,0,0,13
CLI-004158,Caazapá,Pedro Juan Caballero,App,Vivienda,2023-08-21,7392407,440,90336572,14.81,4,0,0,43
CLI-004159,Caazapá,Pilar,Sucursal,Vehicular,2022-01-12,2918217,714,37161579,20.17,4,0,0,14
CLI-004160,Alto Paraná,Ciudad del Este,Aliado,Vivienda,2024-02-20,4644435,720,30000000,10.24,6,1,180,0
CLI-004161,Alto Paraguay,Asunción Centro,App,Consumo,2024-11-28,6415414,684,13490749,16.64,12,0,0,31
CLI-004162,Amambay,San Pedro del Ycuamandiyú,App,Consumo,2024-06-14,7825149,640,7698846,38.31,12,0,0,23
CLI-004163,Boquerón,Coronel Oviedo,Online,Vivienda,2023-12-13,10799395,544,30000000,11.81,6,1,150,0
CLI-004164,Caaguazú,Ciudad del Este,Online,Tarjeta,2022-09-24,14655239,587,3312498,35.62,12,0,0,28
CLI-004165,Caaguazú,Asunción Centro,Sucursal,PyME,2024-04-20,4355786,499,20000000,18.6,6,0,0,10
CLI-004166,Central,Villarrica,Aliado,Vehicular,2023-06-12,7654358,639,69920527,15.17,4,1,360,0
CLI-004167,Paraguarí,San Pedro del Ycuamandiyú,Online,Tarjeta,2022-12-06,3720397,648,1000000,35.11,12,0,0,39
CLI-004168,Amambay,Encarnación,Sucursal,Educativo,2024-03-12,5336694,536,13493028,17.41,12,1,90,0
CLI-004169,Central,Caacupé,Sucursal,Tarjeta,2022-01-18,4474767,545,2355461,38.38,12,0,0,28
CLI-004170,San Pedro,Encarnación,App,Vehicular,2024-10-20,8125306,595,36302528,24.15,4,1,150,0
CLI-004171,Asunción,Villarrica,Sucursal,PyME,2023-04-10,7582204,499,30727866,20.68,6,0,0,22
CLI-004172,Itapúa,Villarrica,Sucursal,Vivienda,2023-03-03,2000415,655,40500907,11.03,6,1,180,0
CLI-004173,Alto Paraná,Pedro Juan Caballero,Sucursal,Educativo,2023-11-22,5516636,537,8825321,19.69,12,0,0,23
CLI-004174,San Pedro,San Pedro del Ycuamandiyú,Aliado,PyME,2022-01-20,3260814,488,23086934,24.51,4,0,0,39
CLI-004175,Boquerón,San Pedro del Ycuamandiyú,Aliado,Vivienda,2023-01-19,5386856,562,30000000,11.36,4,1,180,0
CLI-004176,Itapúa,Pedro Juan Caballero,Aliado,Vehicular,2025-08-19,6487478,635,83600480,24.16,6,0,0,37
CLI-004177,Central,Villarrica,Aliado,Tarjeta,2024-06-23,8142604,598,3253349,48.94,12,1,270,0
CLI-004178,Caazapá,Coronel Oviedo,App,Vivienda,2024-01-19,5604383,791,30000000,14.36,4,0,0,22
CLI-004179,Central,Asunción Luque,Sucursal,Educativo,2023-03-29,7148681,544,11757234,19.77,12,1,210,0
CLI-004180,Ñeembucú,Concepción,App,Consumo,2024-02-11,8335950,845,4466964,34.68,4,0,0,54
CLI-004181,Guairá,Concepción,Sucursal,Educativo,2023-10-10,3737990,573,4000000,19.3,12,0,0,16
CLI-004182,Concepción,Caacupé,Aliado,Vehicular,2022-12-08,21332825,616,10000000,15.47,4,0,0,37
CLI-004183,Caaguazú,Pedro Juan Caballero,Sucursal,Vivienda,2022-04-07,7307630,654,33605066,9.63,6,0,0,33
CLI-004184,Ñeembucú,Ciudad del Este,App,PyME,2024-12-31,2051717,724,21085292,17.81,12,0,0,31
CLI-004185,Boquerón,Caacupé,Sucursal,Educativo,2025-03-31,2773719,665,4998638,20.21,6,0,0,55
CLI-004186,Cordillera,Encarnación,Aliado,Vehicular,2023-07-09,4214064,617,11865024,15.61,6,1,300,0
CLI-004187,Concepción,San Juan Bautista,App,Vivienda,2022-01-22,3944919,850,65879640,16.7,6,0,0,41
CLI-004188,Ñeembucú,Coronel Oviedo,Online,Consumo,2023-12-27,6348040,723,2000000,24.55,6,0,0,50
CLI-004189,Caaguazú,Caacupé,Sucursal,Vivienda,2022-05-10,5318816,577,48501275,10.79,12,0,0,24
CLI-004190,Misiones,Villarrica,Online,Vehicular,2023-10-07,2725805,613,14198995,21.88,12,1,60,0
CLI-004191,Concepción,Ciudad del Este,App,Consumo,2023-12-03,2178220,500,9001047,35.7,12,0,0,44
CLI-004192,Misiones,Villarrica,App,PyME,2024-07-06,5223810,578,31972451,23.0,4,0,0,16
CLI-004193,Ñeembucú,Concepción,Sucursal,Vivienda,2024-06-17,8538986,818,30000000,15.25,12,0,0,54
CLI-004194,Central,Filadelfia,Online,PyME,2024-12-18,4302374,700,20000000,28.41,6,0,0,42
CLI-004195,Alto Paraná,Asunción Luque,App,Educativo,2024-04-27,6460403,537,8004664,21.15,12,0,0,33
CLI-004196,Caazapá,Salto del Guairá,Online,Vehicular,2022-03-13,13367451,528,33964424,19.52,12,0,0,48
CLI-004197,Ñeembucú,Pedro Juan Caballero,App,Consumo,2024-05-13,10116478,773,20648932,34.44,12,0,0,41
CLI-004198,Misiones,Asunción San Lorenzo,Aliado,Consumo,2025-04-11,1800000,346,3354624,33.52,6,0,0,57
CLI-004199,Misiones,Salto del Guairá,App,Consumo,2025-01-01,8572236,621,4183133,39.15,12,1,180,0
CLI-004200,Ñeembucú,Filadelfia,Sucursal,Educativo,2025-07-22,1800000,562,12365870,10.01,6,0,0,8
CLI-004201,Alto Paraguay,Asunción Luque,Sucursal,Vivienda,2025-04-13,16280176,712,30000000,10.15,4,0,0,53
CLI-004202,Itapúa,Fuerte Olimpo,Aliado,Vivienda,2022-05-31,5731594,380,30000000,10.11,12,1,240,0
CLI-004203,Guairá,San Pedro del Ycuamandiyú,Sucursal,Vehicular,2024-12-08,4685882,550,14962022,17.5,6,0,0,37
CLI-004204,Paraguarí,Asunción Centro,Aliado,Vivienda,2023-01-09,7130653,481,38441104,17.55,6,1,120,0
CLI-004205,San Pedro,San Juan Bautista,App,Tarjeta,2023-11-20,7592657,518,1000000,46.69,12,1,240,0
CLI-004206,Concepción,Asunción Centro,App,Tarjeta,2023-10-21,6728960,603,2071591,37.89,12,0,0,6
CLI-004207,Presidente Hayes,Asunción Centro,App,Vivienda,2022-08-11,3668979,526,72376826,14.38,4,0,0,15
CLI-004208,Misiones,Filadelfia,Sucursal,Consumo,2023-03-12,4482587,624,8259160,36.05,4,1,210,0
CLI-004209,Caazapá,San Pedro del Ycuamandiyú,Aliado,Vivienda,2023-09-20,2630416,694,30000000,9.62,12,0,0,49
CLI-004210,Ñeembucú,Ciudad del Este,Aliado,Vehicular,2024-10-13,8988979,748,18609059,18.13,6,0,0,56
CLI-004211,Central,Asunción San Lorenzo,Online,Tarjeta,2023-07-08,6940417,732,1595941,32.74,12,0,0,55
CLI-004212,Cordillera,Coronel Oviedo,App,Consumo,2022-11-07,7690893,717,8439646,29.4,6,1,150,0
CLI-004213,Asunción,San Pedro del Ycuamandiyú,Online,PyME,2022-02-10,10793960,783,96753972,26.74,4,1,270,0
CLI-004214,Asunción,San Pedro del Ycuamandiyú,Online,PyME,2022-01-28,8228780,690,58463055,22.35,4,0,0,8
CLI-004215,Misiones,Ciudad del Este,Sucursal,Vehicular,2025-07-02,2986760,519,15383003,20.26,4,0,0,11
CLI-004216,Alto Paraguay,Ciudad del Este,Online,Consumo,2023-10-15,7967822,576,11067068,39.31,6,0,0,61
CLI-004217,San Pedro,Filadelfia,Sucursal,Vehicular,2024-12-22,22556786,750,14890725,24.52,4,0,0,37
CLI-004218,Ñeembucú,Ciudad del Este,Aliado,Tarjeta,2024-10-15,10919984,621,1000000,33.56,12,1,90,0
CLI-004219,San Pedro,San Pedro del Ycuamandiyú,Online,Consumo,2024-11-06,6289038,664,4696186,28.15,6,1,30,0
CLI-004220,Guairá,Asunción San Lorenzo,Online,Vivienda,2025-08-14,4255392,616,30000000,14.03,6,0,0,29
CLI-004221,Alto Paraná,Concepción,Online,Educativo,2023-11-04,11614471,420,4064558,14.37,6,0,0,31
CLI-004222,San Pedro,San Juan Bautista,Aliado,Tarjeta,2023-07-24,4537410,546,1000000,49.58,12,0,0,19
CLI-004223,San Pedro,Fuerte Olimpo,Aliado,Vehicular,2024-04-08,4517390,556,10000000,12.74,4,0,0,36
CLI-004224,Ñeembucú,Filadelfia,Sucursal,Educativo,2022-02-27,7380389,491,7174700,18.74,12,0,0,9
CLI-004225,Boquerón,Filadelfia,Online,Educativo,2023-01-03,4314552,545,12499615,21.66,6,0,0,52
CLI-004226,Alto Paraná,Concepción,App,Tarjeta,2025-09-02,7099128,729,3408460,48.74,12,0,0,53
CLI-004227,Alto Paraná,Coronel Oviedo,Sucursal,Vehicular,2022-11-30,11066529,655,10000000,17.66,12,0,0,6
CLI-004228,Cordillera,Fuerte Olimpo,App,Educativo,2023-04-10,5198506,506,13801419,14.49,6,0,0,48
CLI-004229,Caazapá,Filadelfia,Aliado,Consumo,2022-03-13,18984781,636,22930359,23.08,12,0,0,38
CLI-004230,Alto Paraná,Salto del Guairá,Sucursal,Tarjeta,2025-06-04,11653542,638,1502286,44.56,12,0,0,11
CLI-004231,Misiones,Asunción San Lorenzo,Aliado,Educativo,2022-10-15,6735499,569,8221642,15.22,6,0,0,24
CLI-004232,Ñeembucú,Asunción San Lorenzo,Aliado,Tarjeta,2023-09-25,5633624,653,1000000,32.61,12,0,0,17
CLI-004233,Boquerón,Pedro Juan Caballero,App,Tarjeta,2022-06-27,14618880,531,1000000,32.12,12,0,0,56
CLI-004234,Caazapá,Salto del Guairá,Aliado,Vehicular,2022-09-19,7290398,539,34903877,12.35,12,1,210,0
CLI-004235,Caaguazú,Pedro Juan Caballero,Aliado,Educativo,2024-02-08,6833884,617,8212521,10.56,12,0,0,55
CLI-004236,Misiones,Fuerte Olimpo,App,Vivienda,2025-06-15,10259014,669,195344784,17.97,12,0,0,24
CLI-004237,Ñeembucú,Villa Hayes,Sucursal,Vehicular,2023-03-13,10109568,556,10000000,19.4,6,0,0,39
CLI-004238,Alto Paraná,Concepción,Sucursal,Vivienda,2022-09-06,5437254,492,96187874,9.99,6,0,0,12
CLI-004239,Asunción,San Pedro del Ycuamandiyú,App,PyME,2023-12-10,9598876,850,31699879,20.78,4,0,0,46
CLI-004240,Presidente Hayes,Fuerte Olimpo,Sucursal,Vivienda,2023-02-19,9401944,394,30000000,11.28,6,0,0,37
CLI-004241,Cordillera,Pedro Juan Caballero,Sucursal,Vivienda,2024-06-07,9788048,543,30000000,15.33,12,0,0,42
CLI-004242,Caazapá,Asunción San Lorenzo,Sucursal,Vehicular,2024-04-09,5579394,613,21193314,23.81,6,0,0,24
CLI-004243,Canindeyú,San Pedro del Ycuamandiyú,Aliado,Consumo,2023-03-20,9002780,702,13851520,37.79,4,0,0,10
CLI-004244,Guairá,Ciudad del Este,App,Consumo,2023-10-01,7687975,710,4018842,31.28,4,0,0,40
CLI-004245,Caaguazú,Pilar,Sucursal,PyME,2023-03-21,23735667,593,72263989,17.13,4,0,0,36
CLI-004246,Concepción,Caacupé,Aliado,Vivienda,2025-05-03,4019705,775,30000000,17.39,6,0,0,11
CLI-004247,Ñeembucú,Caacupé,Sucursal,Consumo,2025-06-16,2647637,594,19100370,38.01,6,0,0,61
CLI-004248,Caaguazú,Coronel Oviedo,Aliado,PyME,2023-09-17,9652955,466,34097346,25.02,12,0,0,10
CLI-004249,Caazapá,Salto del Guairá,Sucursal,Vehicular,2022-05-15,6394671,606,10000000,16.62,12,1,120,0
CLI-004250,Cordillera,Concepción,Aliado,Consumo,2022-06-01,5197971,694,7147523,19.43,6,0,0,44
CLI-004251,Amambay,Pilar,Aliado,Vivienda,2022-10-22,3026616,748,30000000,15.68,6,0,0,42
CLI-004252,Canindeyú,Pedro Juan Caballero,Sucursal,Tarjeta,2023-01-22,4478766,645,2531520,44.13,12,0,0,21
